,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score
NSC,14.0,20.127725495893174,0.4076321400511388,15.53609502632832,18.055933929663688,28.235733952780816,27.096774193548388,70.0,0.564875375640799,0.12008345615318594,48.49662147274815,38.51451984806471
NSTG,0.0,,0.000666796603647259,5.702034593282077,22.94937524131094,-0.763232570732506,7.096774193548387,0.02906139489428946,-0.007848655310309342,-0.0006828187931113205,20.2669397066488,9.368319979907156
NTAP,35.0,19.944615255059396,0.23649345682183492,5.608823750649874,27.926699878126726,7.257078715224771,18.70967741935484,27.446020135855406,0.20045960756584763,0.12659221577057245,50.55012049244746,30.63596522648837
NTBL,0.0,,0.0010044411260398951,-20.657645477280212,,,6.451612903225806,0.01730566391326602,-0.0035796983143337228,-0.004765738312978281,-23.284917278531566,-7.974677698760421
NTCO,35.0,,0.010162265146873205,-0.3179969608966582,27.195600893904334,-0.4169119388097924,2.5806451612903225,7.179331947224735,-0.0012895807592009682,-0.06800549372309983,-25.31127863290243,7.771230111944928
NTCT,0.0,,0.01895770304924624,0.9223634423406724,30.07531143600346,3.0085564876969224,16.129032258064516,2.3118831059230764,0.05692062930882092,0.10898050281164334,1.9503410236260326,9.251245184546505
NTES,35.0,14.610492251178194,0.3548479692618753,16.03983334958393,23.519575703924936,25.47779562169437,15.483870967741934,70.0,0.3582287431500795,0.0800484987511891,57.5635855860119,41.02988550655531
NTLA,0.0,,0.04788771488780197,7.552127616005744,,,5.161290322580645,3.370874084635705,-0.01187303664505719,-0.028131047726242024,66.68503848029583,17.612173220007325
NTNX,35.0,,0.22820145732578795,13.773396484380012,31.458477402956404,22.53884519811915,5.161290322580645,20.628312777010926,-0.001600858873490857,-0.4711435993073133,41.003969261206514,28.698262448372645
NTR,0.0,28.173913043478258,0.16416861633792537,32.952552959710424,14.583035195651952,59.28205087558489,3.8709677419354835,38.19020998670944,0.27222909669436096,0.05377187942318201,34.03801996356868,33.584272914142
NTRA,35.0,,0.16057094536682645,37.307302128971465,20.860397187391186,50.1674775755739,5.806451612903226,11.840585191508183,-0.010027602110338563,-0.0872046400447535,66.86400337342845,38.62873826660816
NTRS,0.0,26.8032352127636,0.1596683143306107,5.245883382550671,,,28.387096774193548,24.919191433835802,0.31430086618348946,0.07362999773016655,12.472550206054137,19.289324742674903
NTST,14.0,29.192053695890486,0.03424742685940289,42.012195235082956,33.66049443326808,58.00956909871677,2.5806451612903225,2.1666733413805264,0.008043132402333392,0.6435355918938468,-6.3377715934259875,27.931696114818845
NU,35.0,,0.4025809357676832,47.31789718127533,,,1.9354838709677418,64.27720099871227,0.004330917447410288,0.5945957849765464,60.71770446225368,44.73399875561716
NUE,0.0,9.30518474232458,0.36401314870236456,37.87185652430344,10.0889500814095,66.54153264974337,28.387096774193548,63.74398168416375,1.2231748276471626,0.04038191943593034,63.45522307116078,44.606570702076894
NUS,0.0,34.260257913247365,0.015183563455187486,-5.03573526694733,29.952029940936555,-8.38929262055585,18.064516129032256,1.357358410810067,0.07176948912851333,0.07291771872657782,-24.947240184749454,7.209803983029188
NUTX,0.0,,0.00033681319957504474,-4.982839742720957,17.384060437262683,-22.491032268331903,1.2903225806451613,0.13702268184730682,-8.893660408282539e-05,-0.02038097775409618,-32.909481502583546,-7.049505239837265
NUV,35.0,27.790523690773068,0.005752971815040472,-22.062197376671932,,,23.870967741935484,2.702696147020631,0.016086264804666784,0.15421375294968634,-3.5612187215404614,12.532710680605136
NUVB,14.0,,0.0016575982388804206,,,,2.5806451612903225,0.5393230887341977,-0.0008226635877661349,-0.02656979611821759,-30.69680287922027,-3.2387070215863942
NUWE,14.0,,0.0012250057411633938,7.335524850987314,24.231128114406253,12.101225162164322,7.741935483870967,0.004634556958547987,1.614194802899063,9.625052504986357e-05,-32.80038990648025,5.801622766283463
NVAX,0.0,,0.05290440968942156,45.06710838699731,32.589470464306665,58.542528940165525,18.70967741935484,0.7226151132836169,-0.013851876085900057,-0.003896844486077307,69.60328509707827,38.181329001746384
NVCR,0.0,,0.03333696354872838,4.280435576505557,31.172265491657,6.174384717196037,5.806451612903226,2.2478869138594324,-0.0041355520898513805,-0.04513529308129617,60.573356449597995,18.684550318660477
NVDA,35.0,1.686815381700336,40.0,34.59657609808555,26.32043650254964,47.43360890725945,16.129032258064516,70.0,0.470832596782747,0.3728998480130178,68.01661862678385,53.972511145910964
NVEI,0.0,13.285159019298412,0.014326198367308161,39.593936016948675,31.584926654742898,54.71655615232251,2.5806451612903225,5.149347157099075,-0.00020010735918635713,-1.6318103103769817,-25.547556434216027,19.00719516001858
NVG,0.0,30.49320388349515,0.010103639151081933,-20.602734263814707,,,14.193548387096774,3.7010123650300697,-0.0005336196244969523,-0.2882309844145464,-6.1473223498032326,4.188048442571782
NVNI,14.0,,0.005107110614931735,34.79897351608743,25.399023302171038,44.73406620757122,1.9354838709677418,0.11771635739013137,-0.0016897954775736827,-0.021769155805458764,-30.55006905141742,15.324888535949496
NVO,58.333333333333336,6.8675958405462865,0.6386886431010763,20.26895214186836,32.3158465158047,28.884142817077716,27.741935483870968,70.0,0.15034470567438574,0.2002295188667934,64.04743801586366,49.11881063746147
NVOS,0.0,,0.0006370509980248984,19.08649691959453,17.7611422769943,27.79746313487372,1.9354838709677418,0.018924572715233814,-0.026947791037096096,-0.00035110794281772615,-32.4112991304871,5.790093185877378
NVRI,0.0,,0.006475174585850283,12.260580205187019,7.718295824400125,12.02135820168013,28.387096774193548,1.0276344441794079,-0.0015563905714494443,-0.07338864678680851,-17.02685022490495,7.511804298637773
NVRO,0.0,,0.015004911590899096,5.983123373597099,28.529745354337308,7.18342987614054,6.451612903225806,0.9951889661855706,-0.006381201342942722,-0.03815950641190174,58.560486317848664,18.249839151723908
NVS,46.66666666666667,24.935384615384613,0.21472493451278893,1.8610691649331645,28.916217469476546,3.0364848513069296,18.064516129032256,70.0,0.238819162100053,0.1288547601380521,31.916792903077766,35.86976677089347
NVST,14.0,,0.06965427088388491,17.98811765694392,24.484780244317328,29.87816176015173,3.225806451612903,6.145262470105657,0.06681986918861588,0.10221297295445592,-6.058056997443341,15.237755711646637
NVT,0.0,9.898141154646515,0.07126674225315452,22.717790556047976,16.728753105111114,32.34030120072009,3.8709677419354835,14.418774188697794,0.17385540038889868,0.09522466778616084,60.95020855013978,25.597664017099518
NVTA,0.0,,0.0033094720087295,34.71998870851113,10.269327795805076,19.974379967765227,5.806451612903226,0.1689415319605777,-0.011917504947098603,-0.00043906781531267335,-8.81182642876765,10.528511201258292
NVTS,0.0,,0.0182563809622514,43.222015422163565,15.860815909932198,62.54522890414466,1.9354838709677418,1.7158594002488248,-0.0017120296285943887,-0.049667928980570514,61.22147898829321,31.60470490137344
NVVE,14.0,,0.009635104157836326,40.52712255171813,17.612448032655628,-19.57432303196563,2.5806451612903225,0.009593699251530943,-0.10850265698104698,-0.0006289212035979531,-32.186630868021226,3.87616255439016
NWBI,14.0,32.166399999999996,0.014216556905279235,0.8440861529895249,,,19.35483870967742,2.443778306478774,0.0655824642036415,0.055844635570124285,-14.97039745260593,10.583205759454675
NWE,0.0,30.933333333333334,0.03156882714476046,11.952091427011435,23.753230902873554,7.392883319378561,10.96774193548387,4.360148072977115,0.18622945023864235,0.07282646048549948,-7.594230328251539,13.02473387312305
NWG,0.0,30.227545300297592,0.014698718890901677,13.771382099593446,,,10.96774193548387,36.834647640484306,0.07671910906841081,0.020848147908720666,5.394699010193288,19.08005528665109
NWL,0.0,25.51479375652108,0.04119679446620831,0.9882918051572176,13.760192911520903,-3.7926367839581436,28.387096774193548,5.163691833914667,-0.0029571420857539446,-0.03740869424126455,-22.357393891600736,7.565851962521863
NWS,0.0,5.336780954668587,0.031436311611205824,3.192795191561326,,,7.096774193548387,21.35521483614285,0.014848859819692415,0.4938723601048251,58.11118244984513,18.751550030843532
NWSA,0.0,5.550712748843351,0.08139588605819667,3.192795191561326,,,7.096774193548387,21.33854231197183,0.014848859819692415,0.47460305225836286,57.555303664025594,18.68725017805622
NXE,56.0,,0.07594310566742934,,,,7.096774193548387,5.879312638741853,-0.00035574641633130157,-0.27761589183428803,64.82066628497272,31.808267758257085
NXPI,0.0,15.494846189251607,0.7322182257358884,25.71853114979624,23.4844484920791,45.36465243068442,9.032258064516128,70.0,0.6669612869011843,0.09510529550609712,63.05971320039103,40.26170386267646
NXT,0.0,,0.4505296640006735,20.126059359261667,6.34741155446525,34.253653422298584,0.6451612903225806,9.619601948571212,0.1268340109598727,0.0998695326863859,,13.782523227416583
NXU,0.0,,0.0008587740883447599,,,,1.2903225806451613,0.005558314134394106,-0.19743926106387238,-8.033043033709079e-05,-33.09190477734192,-7.617305880944817
NYCB,35.0,32.581818181818186,0.10479385453210043,14.265089599245947,,,20.0,11.188231155812158,0.24191267456248897,0.01219436709342352,21.624506485911873,26.4742247684267
NYMT,0.0,34.96813925674607,0.005540952405759566,-22.386946450143995,,,12.903225806451612,1.1209823151252645,-0.004113317938830675,-0.026667002689381804,-25.352529117753132,0.2407122435692873
NYT,0.0,6.225874645345561,0.09336023108835802,15.165814740099437,21.188685342472844,24.649784992146405,32.90322580645161,12.050699754540025,0.07176948912851333,0.194553563360142,60.41191787089561,27.453283561194997
NZF,0.0,30.814258911819888,0.008706467790783651,48.8085448992047,,,14.838709677419354,3.375395968497587,0.015467562312179599,0.21458301217820253,-3.932240380031258,18.459495317488518
O,0.0,31.25714254489795,0.7559910732936203,36.65364818352729,34.278478394198864,51.15121362671318,19.35483870967742,68.71515623522846,0.08166872900830828,0.19265804335944614,-0.675319904544998,38.375472323072934
OABI,0.0,,0.0036477193179128868,40.597930023782105,,,1.9354838709677418,1.0533504476887416,-0.0005780879265383652,-0.13902409033619906,19.193265395423005,13.328526655088673
OBDC,35.0,33.35685174256997,0.04225107910824926,39.22635306457684,,,3.225806451612903,8.815851703651191,0.12559660597489833,0.03430886023657774,-7.330107735434591,22.05821799456785
OBLG,0.0,,0.00016196076694405018,-16.066992566027235,17.100848150747787,-25.198335849846522,18.70967741935484,0.0044306774571781,-0.004802576620472571,-0.000490653168154167,20.364398883804636,2.5269314316049156
OC,35.0,13.285159019298412,0.10835215641596116,19.579327700719578,10.76939143368136,40.35760350554416,11.612903225806452,19.603143259404355,0.8061693477108006,0.05212029821494338,62.825834012073955,33.968254596646034
OCGN,0.0,,0.00288949015278743,-20.76461146528191,,,6.451612903225806,0.21047187260485714,-0.0007114928326626031,-0.010233573664579727,64.14687596838354,10.646019936720817
OCSL,14.0,35.241982507288625,0.019241474594643485,47.0056452462918,,,10.32258064516129,2.5358096017151848,0.10084850627541098,0.060659308234212644,48.4913898502846,30.936893556832505
OCTO,35.0,,0.000863810609334658,46.81663384814676,9.072824276657961,5.550686605200262,1.2903225806451613,0.004320889717023314,0.9478522184903659,0.0002002901162839835,68.80398840851409,28.387744564084283
OCUL,0.0,,0.007915479591187382,43.587009689598524,33.575320952848,61.41418622890894,6.451612903225806,0.6916811114994375,-0.0022456492530913415,-0.023799569246920692,67.10767810546537,36.069382924175805
ODD,0.0,,0.03519572999869105,42.54365467722323,28.585061657955748,58.90850712423065,0.6451612903225806,3.676666865309402,0.057539331801308116,0.21427470325265918,,25.897319496171985
ODFL,0.0,3.1489656114576476,0.35770531697710267,26.63986589534251,14.691206047634541,46.94548288108399,21.29032258064516,64.55426020665239,0.696040304048082,0.16101125327578233,65.03671274680573,38.6542179117338
OFIX,14.0,,0.012381263986953354,6.843347131055126,30.150277472623436,7.831149781849206,20.64516129032258,0.7740258759074401,-0.008626850596034063,-0.0216601961880252,-27.66731232279033,8.908261601045824
OGE,0.0,30.548262183330586,0.07662966698280613,31.676344095959994,16.630178014121437,13.881920256417642,32.90322580645161,9.719901639183812,0.12869011843733427,0.07183746190606065,-2.484537888900566,21.135309738712806
OGI,14.0,,0.0026699547785024127,34.41299961394509,-7.4513063131200425,-30.323098427755934,3.225806451612903,0.2101551292518618,-0.004157786240872088,-0.005513570578333662,-29.476155047795054,-2.6116271179494706
OGN,14.0,32.821114369501466,0.10129114740794948,-2.3370871673506866,27.188168560729558,-6.6623923512664085,1.9354838709677418,6.304001741924072,0.14106416828707793,0.033305477351464066,-28.87145758149029,7.087855910486021
OHI,0.0,34.741138786632064,0.06606200799392001,0.789970499935837,35.14404537918249,0.9519697889435736,20.64516129032258,10.891973936183598,0.06063284426374403,0.1358132277113096,-6.119734909723845,15.44556077007068
OI,0.0,,0.030077840275685837,6.161365903399476,6.9084120439278385,17.776723144660494,21.29032258064516,3.4418607400164416,0.14786989570443695,0.028657250129483294,6.192901948477427,10.504778194446855
OII,0.0,,0.020856864722272602,6.482652981989063,5.015573639014885,48.80383844241702,31.612903225806452,3.1559034951334795,0.046402686936538796,0.12862648373670416,57.96770259544364,25.97194244325425
OIS,0.0,,0.004854532047074875,9.790688535397937,1.583929852838959,56.669614574176016,14.838709677419354,0.6036013698325501,0.009899239879794942,0.18180591953137043,-10.086418934152922,12.474014367283075
OKE,0.0,31.485217391304346,0.328403530585795,41.37694916874325,10.300735711308224,26.00202139544937,28.387096774193548,60.2522198793562,0.3365741559130281,0.05853902374885516,50.917166257413584,39.594432267939084
OKTA,0.0,,0.21213277877066652,37.746452792513466,29.413794761999064,52.17246683158072,4.516129032258064,21.124601835298346,-0.006358967191922016,-0.17828115670129793,62.849580460009705,35.22890141839608
OLK,0.0,,0.030935900069527098,40.900762831950466,27.603104942341623,57.076964274273244,1.9354838709677418,4.695250043743336,-0.0003335122653105952,-1.0046623151725058,58.14046715190391,32.097961557256276
OLLI,0.0,,0.08951096763543441,10.493045022822542,17.06854388251702,9.86077809504269,5.806451612903226,6.590561904655286,0.15715043309174473,0.1297082353683745,39.356117601456845,15.178282670422568
OLMA,0.0,,0.010247312144843932,,,,2.5806451612903225,0.9369944164840901,-0.005136088885783166,-0.029556829210485806,68.0877900141376,17.04309142522871
OLN,0.0,12.628775484118457,0.06876162409841434,30.282618036424864,7.645913340486672,67.16473153666912,32.90322580645161,9.350808252152776,0.285840551529079,0.05085095265455987,63.04636116351982,35.4647439282707
OLO,0.0,,0.007024666789931432,34.52033596858661,30.660646243889413,40.76446886941109,1.9354838709677418,1.2477864550685231,-0.0006892586816418969,-0.09784416265249207,-30.41596050350923,13.325635957605076
OLPX,0.0,,0.006362037403504013,41.430363931274805,29.546017365258457,61.31199251927242,1.9354838709677418,2.370027572684675,0.007424429909846208,0.09287806381994759,-32.20104334714066,17.711780753127243
OM,0.0,,0.007283624220298009,40.47033061773103,-0.3826994493536384,-11.451976597252774,2.5806451612903225,0.250353513629342,-0.007915357763371461,-0.00559028801582942,-31.140182833033517,0.05427938838167279
OMC,52.5,24.407644801817376,0.18820831642152488,4.1420421956352405,7.520343745556688,18.229445959844185,28.387096774193548,26.504148640763056,0.4250486123386954,0.06001253430609962,23.660185574954966,29.52764716759228
OMCL,0.0,,0.02157308625454506,22.72628160223342,20.772780335757382,31.143160413561677,14.838709677419354,2.3350191170648706,-0.0017120296285943887,-0.2661671617313019,34.36703285339764,21.34519964310661
