,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score,Sector
CPRI,0.0,,0.18171354315312532,7.620676559245698,54.42335612860092,15.873145595021004,20.96774193548387,12.217043668288989,0.24217783277355487,0.1378107140727271,58.035251485341455,27.51325565749749,Consumer Cyclical
CPRT,53.124999999999986,,0.7232675104470855,45.84428525908154,41.47179565391223,44.772422327877656,48.38709677419355,100.0,0.12108891638677743,0.27370856254901715,92.21782563061619,72.84187817596862,Industrials
CPRX,0.0,,0.11251844115955321,66.47803727244421,65.46100529361681,65.13016703397635,29.03225806451613,3.683027714525123,0.0486123386954216,0.20460501422425265,96.05764135610332,53.17605981227478,Healthcare
CPT,0.0,70.2560709656312,0.3421762599961945,37.67671659209632,52.56654295700511,44.59877436110105,50.0,22.355697240863822,0.1803075835248365,0.3686860901289758,61.373664882849134,47.31988304976017,Real Estate
CRBG,53.124999999999986,67.46537294586464,0.2903089692023492,65.96429275317851,-11.561963107801931,15.23052457608218,3.225806451612903,33.179085536530664,0.2960933356902952,0.05650796426377437,56.72593813340659,42.430749724419655,Financial Services
CRBU,0.0,,0.03254015098692308,23.64734293174382,,,4.838709677419355,0.9885914349109342,-0.00454211942280144,-0.0363995934796521,-42.570180333382424,-5.291625976517358,Healthcare
CRC,0.0,53.57701454561615,0.0860824589070108,56.440756369086856,46.56222477711611,68.10794511009168,6.451612903225806,7.522452077192061,0.5577161039420186,0.06240690572904922,91.75358184326508,49.7926549313563,Energy
CRCT,0.0,,0.01796346732131115,3.7888104027130955,32.28993072862521,14.46347436776643,4.838709677419355,2.511253360893495,0.02121265688527488,0.17149683983351316,-44.14728340224842,0.2953414614857719,Technology
CRDO,53.124999999999986,,0.1800299306329123,79.18935633092268,56.491519802740676,69.71267781116966,3.225806451612903,7.525926984542679,-0.0006670245306211904,-1.0347485204285523,93.72192909178246,61.47177755947695,Technology
CRF,21.249999999999996,94.19960679632663,0.016772690424430962,-35.8612851943397,,,59.67741935483871,1.6195132269733392,0.11136644864769311,0.04355475297359065,-21.2233344931148,14.031507536520152,Financial Services
CRGE,21.249999999999996,,0.02962127966628625,96.08926383234399,1.9237162274081228,98.11556633093753,29.03225806451613,0.06792054127234845,-0.0007623137492813605,-0.0061276142267217264,92.69399507661583,57.36997178290393,Communication Services
CRGY,0.0,71.64678754263092,0.0423111262467329,89.5512348862691,63.72238474153714,91.13552494707518,4.838709677419355,4.302118768138699,-0.004097436402387313,-0.08643095901189897,16.769262692413687,47.89834017411515,Energy
CRH,53.124999999999986,41.26644933502455,0.8993965476544133,27.107588863762665,29.427297426560305,27.81630350710606,56.4516129032258,100.0,0.3402863708679512,0.1383586353526233,88.24471070416348,65.59556740623505,Basic Materials
CRI,0.0,70.10950129151924,0.15884960577933313,7.178475555714211,40.6648680105836,15.622907106340515,33.87096774193549,5.805297991062741,0.48082022273289726,0.10409676819702753,2.1054871344215935,21.251449734561476,Consumer Cyclical
CRK,0.0,79.99336123683396,0.14132289833371306,90.02899311744373,43.28795436190073,96.56002493087182,59.67741935483871,4.910891664990663,0.19798479759589888,0.028284591160342664,90.12027975381393,66.24147154781798,Energy
CRKN,0.0,,0.0006224566481056825,-41.53289675727481,,-41.53578788487203,4.838709677419355,0.0028822881244448552,-0.043134252980170325,-7.820388746644434e-05,-47.321473674975465,-24.393881566547236,Basic Materials
CRL,0.0,,0.47029252825828893,37.03016493019018,32.92869633235044,37.618039241300686,38.70967741935484,23.45676936956463,0.8158034293795297,0.1779623919895796,86.38080991406247,42.548705013041186,Healthcare
CRM,53.124999999999986,,5.517065337452866,48.80256340293139,60.42657258380591,46.83060545138945,32.25806451612903,100.0,0.23245536503447056,0.8114503355936794,86.98453139854642,74.09947810145299,Technology
CRNT,53.124999999999986,,0.006454398456983852,12.219839993506955,26.437870361027365,23.857508497264853,38.70967741935484,0.4671933214924156,-0.0002541045830937868,-0.32219928067137343,-24.299115466257273,19.19425317074762,Technology
CRNX,53.124999999999986,,0.08569176423537875,,,,9.67741935483871,5.290418453102337,-0.011561758530767302,-0.10130654612471583,83.96527056430585,39.1877540742534,Healthcare
CRON,0.0,,0.01825500843855129,71.82061436121744,-12.949465335376829,-41.55016268190607,9.67741935483871,1.6437093155654319,-0.000984655259488424,-0.06477824997744042,-40.80203339108807,-6.374186782717008,Healthcare
CROX,21.249999999999996,,0.767364963630573,81.4175340027099,48.94593904106606,81.38425572751703,29.03225806451613,13.021919220701658,0.9589888633551351,0.07118100078213856,92.0078811997775,61.21599180913455,Consumer Cyclical
CRS,0.0,22.33344165472343,0.10260231655387106,22.092824502882003,7.091701502106434,99.82313375978448,82.25806451612902,6.98478239837335,0.19091391196747393,0.23558513037470946,86.52396610759394,49.54995785891401,Industrials
CRSP,53.124999999999986,,0.5024052013363453,99.99747253455722,-50.06489876818353,-42.4357950290504,12.903225806451612,10.73943022751992,-0.01419809358036534,-0.14083052685502478,93.41681465263943,29.891152589389353,Healthcare
CRWD,53.124999999999986,,3.673525605436219,83.57504170723418,59.71103417046534,84.18602816679784,8.064516129032258,100.0,-0.00019057843732034013,-50.0,97.44640916874403,76.69529514929879,Technology
CSCO,53.124999999999986,60.0869080075591,3.3416454380142806,9.962670749595798,54.128056066309036,8.223694233961712,54.83870967741935,100.0,0.29255789287608275,0.11948135173437745,40.519591828246334,56.423605209493246,Technology
CSGP,0.0,,0.5209040770763643,32.51680015167656,63.978948235103275,31.981472254610672,41.93548387096774,73.39342257316719,0.08750220965175887,0.6521200909978466,87.87378727100591,55.32300519989584,Real Estate
CSIQ,0.0,,0.1277423442087781,75.28623035668971,14.853375003075683,66.6514388543121,29.03225806451613,3.2587355395837445,0.44104649107300686,0.03628345020548264,88.1301518976987,46.18356092914069,Technology
CSTM,0.0,,0.04790938923910766,59.2481119421727,7.560936167572333,40.67726958785678,17.741935483870968,5.925815094732933,0.09457309528018384,0.13549745068858057,90.46560552736398,37.61966641392963,Basic Materials
CSX,53.124999999999986,24.036500649631282,1.2783110548335375,40.91156781375363,35.9101011858277,34.70972246435044,70.96774193548387,100.0,0.16704967297153964,0.14024793583911824,71.79061769213989,66.21997821099275,Industrials
CTKB,0.0,,0.028364006208147097,64.19103632812939,51.648435712062565,71.00723119838459,4.838709677419355,2.5245855575907425,-0.0003176307288672336,-0.8671906220860529,-40.02035066843842,22.811835215418338,Healthcare
CTLT,21.249999999999996,,0.3110435762096,27.754685226371784,27.07638125918167,14.596027467774023,16.129032258064516,19.248508255452204,-0.017819083889451803,-0.08843795701551992,87.34187332603788,36.544431700948294,Healthcare
CTMX,21.249999999999996,,0.0027609995562564316,-2.5901327623257595,,,14.516129032258066,0.21992183466863444,-0.0004764460933008503,-0.10190488877048087,-42.50370785523464,-3.833227500210455,Healthcare
CTRA,0.0,61.84659708145994,0.597672428366783,93.10165004127217,44.8216946881789,96.45955995732878,54.83870967741935,40.38221142570326,0.25543574332685165,0.06672914634165855,32.034998601234214,60.44735634351872,Energy
CTRE,0.0,76.80567568149843,0.07914782868484097,6.574824526972602,70.06645468421418,4.320408673413757,16.129032258064516,5.456667446840206,0.037122149549231036,0.3918092595447305,36.32900823326419,27.829786108804488,Real Estate
CTRM,21.249999999999996,,0.0026172726311662793,98.16045887880009,36.72311666934775,99.26978778900745,8.064516129032258,0.10532279525355345,0.05214778150963408,0.006636480261696798,-44.78283323473636,33.88570095614421,Industrials
CTSH,53.124999999999986,29.99647009917508,1.0444092540048329,16.755426674526046,32.28629911501765,17.237822007353753,41.93548387096774,82.79007741040104,0.3623828884567792,0.1446608037839281,50.92578081679376,50.232719786885205,Technology
CTVA,0.0,27.34496298123655,0.5769829395220902,23.23452993897421,36.091706606179585,23.426710017580955,8.064516129032258,68.66694653737117,0.13876613045783984,0.22293484568352775,77.34194532254295,42.00029380801361,Basic Materials
CTXR,0.0,,0.0016591398387651654,,,,16.129032258064516,0.21833779175344598,-0.0006987876035079138,-0.029068324109618904,-4.403044052441391,1.360592443658858,Healthcare
CUBE,0.0,73.15390533882221,0.24733376800137263,47.86100852610491,57.65993799466553,53.93455445399303,32.25806451612903,21.805361123759013,0.14848859819692414,0.20604395604395606,76.63868343952784,52.054810330718546,Real Estate
CUK,0.0,,0.0926613122258589,95.76422650668098,-34.82478519577665,-28.76266268162863,38.70967741935484,40.1101908883521,-0.00019057843732034013,-2.4443852404422537,13.57900271271298,17.10569179765035,Consumer Cyclical
CUTR,0.0,,0.036894394986119246,64.03100061278172,48.05420652752925,71.03855161308243,32.25806451612903,0.10221363103379638,-0.012260546134275217,-0.0061600537253313145,73.54150915338582,46.865742396034314,Healthcare
CUZ,0.0,78.18663441929374,0.12874389929309515,2.7214087251270485,55.75452779637655,2.703476347006011,70.96774193548387,7.475249695980284,0.051263920806080956,0.3049866310871079,-9.57198863079301,23.090835313642252,Real Estate
CVAC,0.0,,0.012096786123019256,69.18373695797156,-29.207444347361978,-46.38707578823038,6.451612903225806,1.7297256318696042,-0.005082091661875738,-0.022479019581723724,-45.45788439651438,-11.13128508420048,Healthcare
CVBF,0.0,71.03731769749656,0.04660544850450251,20.34271090182842,,,66.12903225806451,5.674659931348429,0.1511401803075835,0.08555121939786005,7.260143748804142,23.67218087657553,Financial Services
CVE,0.0,58.340265974457026,0.5913995567350264,93.10515338550303,10.618261262272071,-49.32510682280774,24.193548387096776,62.71375240263244,0.13964999116139296,0.0753210413036394,89.90940342049366,40.63132355747418,Energy
CVI,21.249999999999996,81.35405929892745,0.09149839552346409,83.57997789056952,2.107670419901318,89.56846499700735,27.419354838709676,6.618040698561639,0.6938306522891992,0.030123942151819558,65.45065489521262,55.2239707773567,Energy
CVNA,0.0,,0.926497042117583,83.68640801194982,10.213337890100226,78.89102805011693,11.29032258064516,16.016824644377696,-0.013289669695805055,-0.1003604411535849,99.11180427320413,51.66503684113894,Consumer Cyclical
CVS,0.0,66.00838978933123,3.8468112185312937,20.252646352563346,14.523590411144339,10.36834902049603,82.25806451612902,100.0,0.5771610394201874,0.08757059412735235,46.91475617571241,48.70888836037061,Healthcare
CVX,0.0,70.75799765123195,4.674900154035512,80.63207316425208,24.52974039155169,86.62414835217669,100.0,100.0,1.1896765069824995,0.08298686755153924,69.24941340266416,78.1164526856975,Energy
CWAN,0.0,,0.07666383768534606,48.381693287246144,59.639334860159934,44.00015090554531,4.838709677419355,10.805970913075424,-0.0003176307288672336,-1.8372852004795528,-22.862491597878336,21.263408483913476,Technology
CWEN,0.0,81.44017703887397,0.08583318478110957,-0.1866650251405925,55.75235350383668,-7.5324558798848695,14.516129032258066,10.207158575026606,0.04065759236344352,0.4056608199676946,73.05752981161721,30.772168561216066,Utilities
CWH,0.0,43.15467328495396,0.0869873398160034,30.485541974810292,28.190906729829457,40.015178503496976,12.903225806451612,2.4107977224154458,0.02298037829238112,0.7437952828734392,88.38507240901582,37.07376204987662,Consumer Cyclical
CWK,0.0,,0.061972278379696044,30.0451519471913,15.988147650590475,44.4673444130138,9.67741935483871,4.861595880061969,-0.0010481814052618707,-0.3018394952589704,8.648462137586971,18.544017881641867,Real Estate
CX,0.0,,0.12519867583146782,23.492714948899778,27.9474268163749,18.434208177016114,40.32258064516129,24.061209892993528,-0.004573882495688163,-0.05369988011189558,83.47008569484298,35.7964481780623,Basic Materials
CXAI,21.249999999999996,,0.0035554251630224415,,,,4.838709677419355,0.04051397161380394,0.251016439809086,0.0033924837757855902,-44.11194084341648,-5.678208385756791,Technology
CXM,53.124999999999986,,0.10216379898914177,51.66692237942255,57.295911247062726,62.12500958190576,4.838709677419355,7.293265293458708,0.00972246773908432,0.8695713104530737,-3.3632458895552007,38.07236654574171,Technology
CXW,79.68749999999999,,0.04479306332202919,-2.7475692250161434,22.313012356381602,-9.782220824657353,43.548387096774185,3.6589142964288057,0.05038006010252784,0.20297004264940138,43.65351388369263,29.232771465224427,Industrials
CYBN,0.0,,0.00510985758837369,-41.53289675727481,,-41.53578788487203,8.064516129032258,0.32997004868199226,-0.0006034983848477438,-0.019350360715963348,-31.37911116897,-20.576385895549656,Healthcare
CYBR,53.124999999999986,,0.5112138075277496,28.396673534368055,63.72406290703566,22.448895934680728,16.129032258064516,20.76591669115056,-0.007496085201266711,-0.9809488545154467,89.5874337991301,49.56733912546629,Technology
CYCC,0.0,,0.0036980623658118936,,,,32.25806451612903,0.004680498005313289,-0.09481277256686922,-0.0006894737441034932,-44.632506287941084,-7.097940505668422,Healthcare
CYH,21.249999999999996,,0.027025493151614368,3.3888651221449684,35.25458854022213,11.698866651009254,38.70967741935484,1.0772819769617161,0.16174650875022095,0.015457564982845052,89.27974061576218,33.12497402324062,Healthcare
CYN,21.249999999999996,,0.006204590206815834,,,,4.838709677419355,0.02090746880122912,-0.001969310518976848,-0.002947249234048222,-46.82198818580517,-6.486176331399878,Technology
CYRX,0.0,,0.024736621868979188,88.74185116993215,39.620898050285994,87.59188073350914,30.64516129032258,1.5612308021053374,-0.003589227236199739,-0.13138180176378156,91.11445891898329,55.776866330117805,Industrials
CYTK,88.54166666666666,,2.0513923046098554,60.878065702213235,-34.55285093884868,88.17005186939014,32.25806451612903,17.2040861206529,-0.017628505452131463,-0.1471959504462502,96.22048180120736,62.35620647522001,Healthcare
CZR,0.0,,0.5154552705225097,87.85606001898128,44.49381113686251,88.5419948105306,16.129032258064516,20.407343165904717,0.2899063107654233,0.10360777840859955,76.87092529971787,55.95024466621812,Consumer Cyclical
D,0.0,79.89338006995848,0.737178141232559,23.12417720032537,43.002685794014425,8.516092739599259,70.96774193548387,79.27293065484855,0.2660420717694891,0.11305514171711684,-25.131329462642594,35.557845917244606,Utilities
DADA,0.0,,0.06194732306621192,57.909973781332866,23.526055710754452,88.05244452097553,6.451612903225806,1.2424699868950146,-0.0023187043207308043,-0.030245743242380174,-45.2726406424539,20.43890471008736,Consumer Cyclical
DAKT,0.0,,0.019002547615363366,20.803334256152787,18.332955617210306,8.7659199936462,48.38709677419355,0.779838408253515,0.08926993105886512,0.060059189208577085,87.36340865628989,29.411754462990363,Technology
DAL,0.0,18.680288139194275,2.032236662199744,84.76131940839086,-4.972212105920126,-49.591411175748775,27.419354838709676,52.72872532995895,0.633728124447587,0.04105410692643736,-10.771868475118564,14.019897072482681,Industrials
DAN,0.0,60.0869080075591,0.046146832174592714,43.50397052546525,6.59371668945411,28.397715513092763,25.806451612903224,4.0726820503483525,-0.0022869412478440814,-0.18246858487633763,30.845013195402238,26.732286253157934,Consumer Cyclical
DAR,0.0,,0.3192264510606209,66.54699947255466,21.211529382918297,62.9248033235513,48.38709677419355,14.476367344874117,0.39066643097047904,0.0737465184458719,89.13985169358092,49.64364798354185,Consumer Defensive
